"id","nombre_s","primer_apellido","segundo_apellido","tipo_de_voto","archivo","sentido_del_voto","numero_de_legislatura","numero_de_sesion_o_reunion","sesion_celebrada_y_el_tipo_de_la_misma","organismo","tipo_de_asunto_que_se_vota","titulo_del_asunto","hipervinculo_al_acta","nota","hipervinculo_al_dictamen","hipervinculo_al_documento","hipervinculo_al_acta_de_votacion","reunion"
"3","Agustín Reynaldo","Huerta","González","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Opinión de la Comisión","Opinión de la Comisión de Defensa Nacional de la iniciativa con proyecto de decrerto que reforma los articulos 6, 12 y 18 de la Ley de Seguridad Nacional",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-OpInquerefarts612y18LSN10419.pdf",0
"3","Manuel","Huerta","Martínez","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Opinión de la Comisión","Opinión de la Comisión de Defensa Nacional de la iniciativa con proyecto de decrerto que reforma los articulos 6, 12 y 18 de la Ley de Seguridad Nacional",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-OpInquerefarts612y18LSN10419.pdf",0
"3","Héctor Guillermo de Jesús","Jiménez","y Meneses","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Opinión de la Comisión","Opinión de la Comisión de Defensa Nacional de la iniciativa con proyecto de decrerto que reforma los articulos 6, 12 y 18 de la Ley de Seguridad Nacional",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-OpInquerefarts612y18LSN10419.pdf",0
"3","Miguel Ángel","Márquez","González","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Opinión de la Comisión","Opinión de la Comisión de Defensa Nacional de la iniciativa con proyecto de decrerto que reforma los articulos 6, 12 y 18 de la Ley de Seguridad Nacional",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-OpInquerefarts612y18LSN10419.pdf",0
"3","Ulises","Murguía","Soto","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Opinión de la Comisión","Opinión de la Comisión de Defensa Nacional de la iniciativa con proyecto de decrerto que reforma los articulos 6, 12 y 18 de la Ley de Seguridad Nacional",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-OpInquerefarts612y18LSN10419.pdf",0
"3","Carlos Humberto","Castaños","Valenzuela","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Opinión de la Comisión","Opinión de la Comisión de Defensa Nacional de la iniciativa con proyecto de decrerto que reforma los articulos 6, 12 y 18 de la Ley de Seguridad Nacional",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-OpInquerefarts612y18LSN10419.pdf",0
"3","Ricardo","Flores","Suárez","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Opinión de la Comisión","Opinión de la Comisión de Defensa Nacional de la iniciativa con proyecto de decrerto que reforma los articulos 6, 12 y 18 de la Ley de Seguridad Nacional",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-OpInquerefarts612y18LSN10419.pdf",0
"3","Juan","Ortiz","Guarneros","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Opinión de la Comisión","Opinión de la Comisión de Defensa Nacional de la iniciativa con proyecto de decrerto que reforma los articulos 6, 12 y 18 de la Ley de Seguridad Nacional",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-OpInquerefarts612y18LSN10419.pdf",0
"3","Dionicia","Vázquez","García","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Opinión de la Comisión","Opinión de la Comisión de Defensa Nacional de la iniciativa con proyecto de decrerto que reforma los articulos 6, 12 y 18 de la Ley de Seguridad Nacional",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-OpInquerefarts612y18LSN10419.pdf",0
"3","Carmen Julia","Prudencio","González","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Opinión de la Comisión","Opinión de la Comisión de Defensa Nacional de la iniciativa con proyecto de decrerto que reforma los articulos 6, 12 y 18 de la Ley de Seguridad Nacional",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-OpInquerefarts612y18LSN10419.pdf",0
"3","Juan Francisco","Ramírez","Salcido","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Opinión de la Comisión","Opinión de la Comisión de Defensa Nacional de la iniciativa con proyecto de decrerto que reforma los articulos 6, 12 y 18 de la Ley de Seguridad Nacional",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-OpInquerefarts612y18LSN10419.pdf",0
"3","Claudia","Reyes","Montiel","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Opinión de la Comisión","Opinión de la Comisión de Defensa Nacional de la iniciativa con proyecto de decrerto que reforma los articulos 6, 12 y 18 de la Ley de Seguridad Nacional",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-OpInquerefarts612y18LSN10419.pdf",0
"3","Jesús Carlos","Vidal","Peniche","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Opinión de la Comisión","Opinión de la Comisión de Defensa Nacional de la iniciativa con proyecto de decrerto que reforma los articulos 6, 12 y 18 de la Ley de Seguridad Nacional",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-OpInquerefarts612y18LSN10419.pdf",0
"4","Benito","Medina","Herrera","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","María Guillermina","Alvarado","Moreno","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Limbert Iván de Jesús","Interian","Gallegos","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Jannet","Tellez","Infante","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Armando Javier","Zertuche","Zuani","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Iván Arturo","Rodríguez","Rivera","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Fernando","Torres","Graciano","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Fernando Donato","De las Fuentes","Hernández","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Felipe Rafael","Arvizu","De la Luz","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Miguel Ángel","Chico","Herrera","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Agustín Reynaldo","Huerta","González","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Manuel","Huerta","Martínez","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Héctor Guillermo de Jesús","Jiménez","y Meneses","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Miguel Ángel","Márquez","González","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Ulises","Murguía","Soto","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Carlos Humberto","Castaños","Valenzuela","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Ricardo","Flores","Suárez","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Juan","Ortiz","Guarneros","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Dionicia","Vázquez","García","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Carmen Julia","Prudencio","González","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Juan Francisco","Ramírez","Salcido","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Claudia","Reyes","Montiel","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"4","Jesús Carlos","Vidal","Peniche","Votación nominal","72-IXE-CDNA-1-2019-120419.xlsx","A favor","LXIV","Cuarta","Cuarta Reunión Ordinaria","Comisión","Primer Informe Semestral","Aprobación del Primer Informe semestral de actividades del Primer año legislativo",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-1InformeSemestraldeActvs1erAnioLegs10419.pdf",0
"1","Benito","Medina","Herrera","Votación nominal","72-IXE-CDNA-4-2018-050319.xlsx","A favor","LXIV","Primera","Primera Reunión Ordinaria","Comisión","Programa anual de trabajo","Aprobación del Programa Anual de Trabajo para el primer año de ejercicio de la LXIV Legislatura",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-PAT1erAnioLXIV.pdf",0
"1","María Guillermina","Alvarado","Moreno","Votación nominal","72-IXE-CDNA-4-2018-050319.xlsx","A favor","LXIV","Primera","Primera Reunión Ordinaria","Comisión","Programa anual de trabajo","Aprobación del Programa Anual de Trabajo para el primer año de ejercicio de la LXIV Legislatura",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-PAT1erAnioLXIV.pdf",0
"1","Limbert Iván de Jesús","Interian","Gallegos","Votación nominal","72-IXE-CDNA-4-2018-050319.xlsx","A favor","LXIV","Primera","Primera Reunión Ordinaria","Comisión","Programa anual de trabajo","Aprobación del Programa Anual de Trabajo para el primer año de ejercicio de la LXIV Legislatura",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-PAT1erAnioLXIV.pdf",0
"1","Jannet","Tellez","Infante","Votación nominal","72-IXE-CDNA-4-2018-050319.xlsx","A favor","LXIV","Primera","Primera Reunión Ordinaria","Comisión","Programa anual de trabajo","Aprobación del Programa Anual de Trabajo para el primer año de ejercicio de la LXIV Legislatura",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-PAT1erAnioLXIV.pdf",0
"1","Armando Javier","Zertuche","Zuani","Votación nominal","72-IXE-CDNA-4-2018-050319.xlsx","A favor","LXIV","Primera","Primera Reunión Ordinaria","Comisión","Programa anual de trabajo","Aprobación del Programa Anual de Trabajo para el primer año de ejercicio de la LXIV Legislatura",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-PAT1erAnioLXIV.pdf",0
"1","Fernando Donato","De las Fuentes","Hernández","Votación nominal","72-IXE-CDNA-4-2018-050319.xlsx","A favor","LXIV","Primera","Primera Reunión Ordinaria","Comisión","Programa anual de trabajo","Aprobación del Programa Anual de Trabajo para el primer año de ejercicio de la LXIV Legislatura",NA,NA,NA,NA,"http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cdna/listas_votacion/CDNA-72-IXE-PAT1erAnioLXIV.pdf",0
